timestamp,uid,source_ip,source_port,dest_ip,dest_port,protocol,service,duration,orig_bytes,resp_bytes,conn_state,label,attack_type,log_id,link_id,device_id,packet_size,anomaly_id,type_id,score,is_genuine,model_used,detected_at
1545413768.511104,Cdan282PEHCZRqZVSj,192.168.1.195,51598,185.244.25.235,6667,tcp,-,3.109718,0,0,S0,Malicious,C&C,2641,1,8,0,2127,1,0.9,True,IoT-23 Labels,1545413768.511104
1545413775.700750,CNRpEF1PVMuDyn80Re,192.168.1.195,51598,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2642,1,8,0,2128,1,0.9,True,IoT-23 Labels,1545413775.700750
1545413787.668905,CTKVWd3ChvVc2CIuo8,192.168.1.195,51608,185.244.25.235,6667,tcp,-,3.15196,0,0,S0,Malicious,C&C,2643,1,8,0,2129,1,0.9,True,IoT-23 Labels,1545413787.668905
1545413794.900779,CPMUVQ1nLEkkxH9JF3,192.168.1.195,51608,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2645,1,8,0,2130,1,0.9,True,IoT-23 Labels,1545413794.900779
1545413805.777325,CDKV6W12yZbv2L5iSi,192.168.1.195,51614,185.244.25.235,6667,tcp,-,3.123485,0,0,S0,Malicious,C&C,2646,1,8,0,2131,1,0.9,True,IoT-23 Labels,1545413805.777325
1545413812.980969,CYPJOW3djrDlrjkK0e,192.168.1.195,51614,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2647,1,8,0,2132,1,0.9,True,IoT-23 Labels,1545413812.980969
1545413815.787116,C7TBXF3D6ZfB3UvCXc,192.168.1.195,51616,185.244.25.235,6667,tcp,-,3.113734,0,0,S0,Malicious,C&C,2648,1,8,0,2133,1,0.9,True,IoT-23 Labels,1545413815.787116
1545413822.980763,CqD45k1K3zAajstQ59,192.168.1.195,51616,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2649,1,8,0,2134,1,0.9,True,IoT-23 Labels,1545413822.980763
1545413825.788939,CEz9ip3dTlgsQMnJj9,192.168.1.195,51618,185.244.25.235,6667,tcp,-,3.111958,0,0,S0,Malicious,C&C,2650,1,8,0,2135,1,0.9,True,IoT-23 Labels,1545413825.788939
1545413832.980812,CaPJSC7tadrkVEGP,192.168.1.195,51618,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2652,1,8,0,2136,1,0.9,True,IoT-23 Labels,1545413832.980812
1545413835.790967,C7x9gu426JP8Yfkh0e,192.168.1.195,51620,185.244.25.235,6667,tcp,-,3.109973,0,0,S0,Malicious,C&C,2653,1,8,0,2137,1,0.9,True,IoT-23 Labels,1545413835.790967
1545413842.980866,CPdv9u230JcnYImuw,192.168.1.195,51620,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2655,1,8,0,2138,1,0.9,True,IoT-23 Labels,1545413842.980866
1545413845.793019,Cj3vde1wkX6aDkkeX2,192.168.1.195,51622,185.244.25.235,6667,tcp,-,3.107727,0,0,S0,Malicious,C&C,2656,1,8,0,2139,1,0.9,True,IoT-23 Labels,1545413845.793019
1545413852.980907,CsXkyK2KdqxZylpPhf,192.168.1.195,51622,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2657,1,8,0,2140,1,0.9,True,IoT-23 Labels,1545413852.980907
1545413855.799559,CBS5eSgPszhhVcnJg,192.168.1.195,51624,185.244.25.235,6667,tcp,-,3.101235,0,0,S0,Malicious,C&C,2658,1,8,0,2141,1,0.9,True,IoT-23 Labels,1545413855.799559
1545413862.980958,Cjh5RR2fpxrLiTHWA5,192.168.1.195,51624,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2660,1,8,0,2142,1,0.9,True,IoT-23 Labels,1545413862.980958
1545413865.801362,Cj8zGk2j2US6r8ceH9,192.168.1.195,51626,185.244.25.235,6667,tcp,-,3.099475,0,0,S0,Malicious,C&C,2661,1,8,0,2143,1,0.9,True,IoT-23 Labels,1545413865.801362
1545413872.980750,CAgy4VgDK5bybb7ql,192.168.1.195,51626,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2662,1,8,0,2144,1,0.9,True,IoT-23 Labels,1545413872.980750
1545413876.907256,CKocxi3TkD8Jw60sDk,192.168.1.195,51630,185.244.25.235,6667,tcp,-,3.113741,0,0,S0,Malicious,C&C,2663,1,8,0,2145,1,0.9,True,IoT-23 Labels,1545413876.907256
1545413884.100908,CxeuUi44Tr4atSTtGh,192.168.1.195,51630,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2664,1,8,0,2146,1,0.9,True,IoT-23 Labels,1545413884.100908
1545413886.909301,C2DeGz20Kx2kelSikk,192.168.1.195,51632,185.244.25.235,6667,tcp,-,3.111479,0,0,S0,Malicious,C&C,2665,1,8,0,2147,1,0.9,True,IoT-23 Labels,1545413886.909301
1545413894.100967,CihC1t4aLLFT2TXzyl,192.168.1.195,51632,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2666,1,8,0,2148,1,0.9,True,IoT-23 Labels,1545413894.100967
1545413896.911113,CICp2AqHZjg5soK9,192.168.1.195,51634,185.244.25.235,6667,tcp,-,3.109721,0,0,S0,Malicious,C&C,2667,1,8,0,2149,1,0.9,True,IoT-23 Labels,1545413896.911113
1545413904.100753,CvRoVshxnzHZmm8N2,192.168.1.195,51634,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2669,1,8,0,2150,1,0.9,True,IoT-23 Labels,1545413904.100753
1545413909.290539,CcIgzG7fUsQckspx2,192.168.1.195,51638,185.244.25.235,6667,tcp,-,3.130214,0,0,S0,Malicious,C&C,2670,1,8,0,2151,1,0.9,True,IoT-23 Labels,1545413909.290539
1545413620.394057,CgBDsVAbciyYup97,192.168.1.195,51552,185.244.25.235,6667,tcp,irc,1.146846,75,243,S3,Malicious,C&C,2671,1,8,318,2152,1,0.9,True,IoT-23 Labels,1545413620.394057
1545413916.500935,CWBojbJ7vLqM0Cmqb,192.168.1.195,51638,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2672,1,8,0,2153,1,0.9,True,IoT-23 Labels,1545413916.500935
1545413919.292345,CkaZNOphAuTrQUNQb,192.168.1.195,51640,185.244.25.235,6667,tcp,-,3.128469,0,0,S0,Malicious,C&C,2673,1,8,0,2154,1,0.9,True,IoT-23 Labels,1545413919.292345
1545413926.500740,ChDDfs3ZnrFnQAjAQ3,192.168.1.195,51640,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2675,1,8,0,2155,1,0.9,True,IoT-23 Labels,1545413926.500740
1545413933.384544,COGH3816kHhR8GW85d,192.168.1.195,51644,185.244.25.235,6667,tcp,-,3.116224,0,0,S0,Malicious,C&C,2676,1,8,0,2156,1,0.9,True,IoT-23 Labels,1545413933.384544
1545413940.580940,COtTe94JOdeP1zg2vj,192.168.1.195,51644,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2677,1,8,0,2157,1,0.9,True,IoT-23 Labels,1545413940.580940
1545413943.391101,Cv8cWu19DYaDzNzQUi,192.168.1.195,51646,185.244.25.235,6667,tcp,-,3.109713,0,0,S0,Malicious,C&C,2678,1,8,0,2158,1,0.9,True,IoT-23 Labels,1545413943.391101
1545413651.504818,CBr6D8Jg50Mw31XQg,192.168.1.195,51560,185.244.25.235,6667,tcp,irc,1.273267,75,243,S3,Malicious,C&C,2679,1,8,318,2159,1,0.9,True,IoT-23 Labels,1545413651.504818
1545413950.580737,CM0JgT3n7dsLmYnyo8,192.168.1.195,51646,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2680,1,8,0,2160,1,0.9,True,IoT-23 Labels,1545413950.580737
1545413953.393144,CtHDBR2yRecbaqaan8,192.168.1.195,51648,185.244.25.235,6667,tcp,-,3.107725,0,0,S0,Malicious,C&C,2681,1,8,0,2161,1,0.9,True,IoT-23 Labels,1545413953.393144
1545413960.580799,C3k6cYivMPDj37bzd,192.168.1.195,51648,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2682,1,8,0,2162,1,0.9,True,IoT-23 Labels,1545413960.580799
1545413666.857556,CjODKr3WbC0cdR1MAc,192.168.1.195,51566,185.244.25.235,6667,tcp,irc,1.083383,75,243,S3,Malicious,C&C,2683,1,8,318,2163,1,0.9,True,IoT-23 Labels,1545413666.857556
1545413662.780634,CS3CbF3F7v6OZvJOai,192.168.1.195,51564,185.244.25.235,6667,tcp,irc,4.120157,75,243,S3,Malicious,C&C,2684,1,8,318,2164,1,0.9,True,IoT-23 Labels,1545413662.780634
1545413965.440511,CK5hS93xaix0enJsUe,192.168.1.195,51652,185.244.25.235,6667,tcp,-,3.140222,0,0,S0,Malicious,C&C,2685,1,8,0,2165,1,0.9,True,IoT-23 Labels,1545413965.440511
1545413972.660895,CLO2w3gb5RctXttM1,192.168.1.195,51652,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2687,1,8,0,2166,1,0.9,True,IoT-23 Labels,1545413972.660895
1545413975.442558,Ciu8lm3lUqxX2AIvGb,192.168.1.195,51654,185.244.25.235,6667,tcp,-,3.138211,0,0,S0,Malicious,C&C,2688,1,8,0,2167,1,0.9,True,IoT-23 Labels,1545413975.442558
1545413982.660695,CKrDv73sA1ggANXIPh,192.168.1.195,51654,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2689,1,8,0,2168,1,0.9,True,IoT-23 Labels,1545413982.660695
1545413697.905099,C4Tfak1MOrgzG030v,192.168.1.195,51574,185.244.25.235,6667,tcp,irc,4.275819,75,243,S3,Malicious,C&C,2691,1,8,318,2169,1,0.9,True,IoT-23 Labels,1545413697.905099
1545413996.653708,CRQs43rJtPJLzSsz3,192.168.1.195,51664,185.244.25.235,6667,tcp,-,3.127217,0,0,S0,Malicious,C&C,2692,1,8,0,2170,1,0.9,True,IoT-23 Labels,1545413996.653708
1545413702.135435,CnqmR53WFLBtfGpXod,192.168.1.195,51576,185.244.25.235,6667,tcp,irc,4.185369,75,243,S3,Malicious,C&C,2693,1,8,318,2171,1,0.9,True,IoT-23 Labels,1545413702.135435
1545413706.276323,C1INfA4l2Q27PfNr5,192.168.1.195,51578,185.244.25.235,6667,tcp,irc,1.084632,75,243,S3,Malicious,C&C,2694,1,8,318,2172,1,0.9,True,IoT-23 Labels,1545413706.276323
1545414003.860851,CmMiEb3cUpTBTB4xGh,192.168.1.195,51664,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2695,1,8,0,2173,1,0.9,True,IoT-23 Labels,1545414003.860851
1545414006.655754,Ct8VJLUvEwNZqfieg,192.168.1.195,51666,185.244.25.235,6667,tcp,-,3.124968,0,0,S0,Malicious,C&C,2696,1,8,0,2174,1,0.9,True,IoT-23 Labels,1545414006.655754
1545414013.860896,Cr3sJe3YWWnbDXq4K,192.168.1.195,51666,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2697,1,8,0,2175,1,0.9,True,IoT-23 Labels,1545414013.860896
1545413717.313528,Cth51h23ZUfNOIqbxb,192.168.1.195,51582,185.244.25.235,6667,tcp,irc,4.097416,75,243,S3,Malicious,C&C,2698,1,8,318,2176,1,0.9,True,IoT-23 Labels,1545413717.313528
1545414016.657551,Cy8c3A3QXi77E98sJ8,192.168.1.195,51668,185.244.25.235,6667,tcp,-,3.123217,0,0,S0,Malicious,C&C,2699,1,8,0,2177,1,0.9,True,IoT-23 Labels,1545414016.657551
1545413721.362968,C15uip31uU3M6Acw8h,192.168.1.195,51584,185.244.25.235,6667,tcp,irc,2.097805,75,243,S3,Malicious,C&C,2700,1,8,318,2178,1,0.9,True,IoT-23 Labels,1545413721.362968
1545414023.860696,CR9xoHIYn9pcuEja,192.168.1.195,51668,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2701,1,8,0,2179,1,0.9,True,IoT-23 Labels,1545414023.860696
1545414026.659597,CeyIQwzm5j8Upq722,192.168.1.195,51670,185.244.25.235,6667,tcp,-,3.12122,0,0,S0,Malicious,C&C,2703,1,8,0,2180,1,0.9,True,IoT-23 Labels,1545414026.659597
1545414033.860743,Crgzwt2MLkoeo8al2a,192.168.1.195,51670,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2704,1,8,0,2181,1,0.9,True,IoT-23 Labels,1545414033.860743
1545413743.422889,CDveR839I5vd4LuKQi,192.168.1.195,51590,185.244.25.235,6667,tcp,irc,1.097874,75,243,S3,Malicious,C&C,2705,1,8,318,2182,1,0.9,True,IoT-23 Labels,1545413743.422889
1545414043.186669,CMeHK2CpLM8Gq6dA5,192.168.1.195,51676,185.244.25.235,6667,tcp,-,3.154202,0,0,S0,Malicious,C&C,2706,1,8,0,2183,1,0.9,True,IoT-23 Labels,1545414043.186669
1545414052.306973,CzxhWi1hr21GHJSHtj,192.168.1.195,51680,185.244.25.235,6667,tcp,-,3.153946,0,0,S0,Malicious,C&C,2707,1,8,0,2184,1,0.9,True,IoT-23 Labels,1545414052.306973
1545413754.473595,CIVlI1yG1N4Q8zl4i,192.168.1.195,51594,185.244.25.235,6667,tcp,irc,4.077166,75,243,S3,Malicious,C&C,2708,1,8,318,2185,1,0.9,True,IoT-23 Labels,1545413754.473595
1545414059.540843,CSPRco3lGHw5QONETi,192.168.1.195,51680,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2710,1,8,0,2186,1,0.9,True,IoT-23 Labels,1545414059.540843
1545414062.309014,CkPiXaZ5fvIZzuvic,192.168.1.195,51682,185.244.25.235,6667,tcp,-,3.151722,0,0,S0,Malicious,C&C,2711,1,8,0,2187,1,0.9,True,IoT-23 Labels,1545414062.309014
1545414069.540671,CSgbE823iQFttYDPrk,192.168.1.195,51682,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2712,1,8,0,2188,1,0.9,True,IoT-23 Labels,1545414069.540671
1545414072.310824,CB3JY03d5SDRTH9zN8,192.168.1.195,51684,185.244.25.235,6667,tcp,-,3.149948,0,0,S0,Malicious,C&C,2713,1,8,0,2189,1,0.9,True,IoT-23 Labels,1545414072.310824
1545413778.513128,Cn60hX2dT8bnP1Ojfd,192.168.1.195,51600,185.244.25.235,6667,tcp,irc,4.087668,75,243,S3,Malicious,C&C,2714,1,8,318,2190,1,0.9,True,IoT-23 Labels,1545413778.513128
1545413782.564315,Ck4SWD2GTqrmmVLtGj,192.168.1.195,51602,185.244.25.235,6667,tcp,irc,2.076567,75,243,S3,Malicious,C&C,2715,1,8,318,2191,1,0.9,True,IoT-23 Labels,1545413782.564315
1545414079.540687,CEeVAPmc9gMM21ehh,192.168.1.195,51684,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2716,1,8,0,2192,1,0.9,True,IoT-23 Labels,1545414079.540687
1545413784.598654,CsDsX91dQ7HZfZsJB3,192.168.1.195,51604,185.244.25.235,6667,tcp,irc,2.082065,75,243,S3,Malicious,C&C,2717,1,8,318,2193,1,0.9,True,IoT-23 Labels,1545413784.598654
1545413786.634243,Cjy4dm2ocqWmSIco4e,192.168.1.195,51606,185.244.25.235,6667,tcp,irc,1.03391,75,243,S3,Malicious,C&C,2718,1,8,318,2194,1,0.9,True,IoT-23 Labels,1545413786.634243
1545414082.312855,CMUW154M3k4gOTWbp7,192.168.1.195,51686,185.244.25.235,6667,tcp,-,3.147954,0,0,S0,Malicious,C&C,2719,1,8,0,2195,1,0.9,True,IoT-23 Labels,1545414082.312855
1545414089.540734,CxuSdMX8xsDtH0p9l,192.168.1.195,51686,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2720,1,8,0,2196,1,0.9,True,IoT-23 Labels,1545414089.540734
1545414092.314651,Cp4y06zDLooOEbZN4,192.168.1.195,51688,185.244.25.235,6667,tcp,-,3.146205,0,0,S0,Malicious,C&C,2721,1,8,0,2197,1,0.9,True,IoT-23 Labels,1545414092.314651
1545413797.670954,C1fDDsSS3n5L9wx93,192.168.1.195,51610,185.244.25.235,6667,tcp,irc,4.099908,75,243,S3,Malicious,C&C,2722,1,8,318,2198,1,0.9,True,IoT-23 Labels,1545413797.670954
1545414099.540780,CbJhAOVQGsq1HA4pa,192.168.1.195,51688,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2723,1,8,0,2199,1,0.9,True,IoT-23 Labels,1545414099.540780
1545413801.726638,Cqr6rk1xfE9X97ZZeh,192.168.1.195,51612,185.244.25.235,6667,tcp,irc,4.094165,75,243,S3,Malicious,C&C,2724,1,8,318,2200,1,0.9,True,IoT-23 Labels,1545413801.726638
1545414102.316470,C8Zbka214ZhT0xRiP3,192.168.1.195,51690,185.244.25.235,6667,tcp,-,3.144183,0,0,S0,Malicious,C&C,2725,1,8,0,2201,1,0.9,True,IoT-23 Labels,1545414102.316470
1545414109.540826,CLRbCt2TinveezrNPb,192.168.1.195,51690,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2726,1,8,0,2202,1,0.9,True,IoT-23 Labels,1545414109.540826
1545414112.318491,CFlefPARsDd0oVq0i,192.168.1.195,51692,185.244.25.235,6667,tcp,-,3.142208,0,0,S0,Malicious,C&C,2727,1,8,0,2203,1,0.9,True,IoT-23 Labels,1545414112.318491
1545414119.540874,CJVJ7k1pZv0OzBH17f,192.168.1.195,51692,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2729,1,8,0,2204,1,0.9,True,IoT-23 Labels,1545414119.540874
1545414122.320538,CeVHFa3h3N4ciQWr5k,192.168.1.195,51694,185.244.25.235,6667,tcp,-,3.140209,0,0,S0,Malicious,C&C,2730,1,8,0,2205,1,0.9,True,IoT-23 Labels,1545414122.320538
1545414129.540669,CjUd1rLqjvoJdk7Bg,192.168.1.195,51694,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2732,1,8,0,2206,1,0.9,True,IoT-23 Labels,1545414129.540669
1545414132.322582,CBlwUW308wvKVBrsp6,192.168.1.195,51696,185.244.25.235,6667,tcp,-,3.138211,0,0,S0,Malicious,C&C,2733,1,8,0,2207,1,0.9,True,IoT-23 Labels,1545414132.322582
1545414139.540716,C4y1Ll3DrHohXk4vRi,192.168.1.195,51696,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2734,1,8,0,2208,1,0.9,True,IoT-23 Labels,1545414139.540716
1545414142.324396,ChcQ0l3ybUGZxPiuqg,192.168.1.195,51698,185.244.25.235,6667,tcp,-,3.136221,0,0,S0,Malicious,C&C,2735,1,8,0,2209,1,0.9,True,IoT-23 Labels,1545414142.324396
1545414150.375785,CaCl962tp00glTTLna,192.168.1.195,51700,185.244.25.235,6667,tcp,-,3.085,0,0,S0,Malicious,C&C,2736,1,8,0,2210,1,0.9,True,IoT-23 Labels,1545414150.375785
1545414157.540720,C5jlZ34lr9L40Sp0ve,192.168.1.195,51700,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2738,1,8,0,2211,1,0.9,True,IoT-23 Labels,1545414157.540720
1545414160.381089,CoVzV81NpLXWLEEoLe,192.168.1.195,51702,185.244.25.235,6667,tcp,-,3.159691,0,0,S0,Malicious,C&C,2739,1,8,0,2212,1,0.9,True,IoT-23 Labels,1545414160.381089
1545414168.764547,CpPubG25wpEtP5nd5a,192.168.1.195,51704,185.244.25.235,6667,tcp,-,3.096236,0,0,S0,Malicious,C&C,2740,1,8,0,2213,1,0.9,True,IoT-23 Labels,1545414168.764547
1545413875.803399,CYLrA01XWK998hRrAe,192.168.1.195,51628,185.244.25.235,6667,tcp,irc,1.147353,75,243,S3,Malicious,C&C,2741,1,8,318,2214,1,0.9,True,IoT-23 Labels,1545413875.803399
1545414175.940706,CX4ElUmQHL9CCO0A9,192.168.1.195,51704,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2742,1,8,0,2215,1,0.9,True,IoT-23 Labels,1545414175.940706
1545414178.770846,CvkvpO3VfGJ5cPLEid,192.168.1.195,51706,185.244.25.235,6667,tcp,-,3.089986,0,0,S0,Malicious,C&C,2743,1,8,0,2216,1,0.9,True,IoT-23 Labels,1545414178.770846
1545414185.940754,CTciTi2GT6HCtkdjh9,192.168.1.195,51706,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2745,1,8,0,2217,1,0.9,True,IoT-23 Labels,1545414185.940754
1545414188.772650,C2ffUm3niHTlZB0Qo9,192.168.1.195,51708,185.244.25.235,6667,tcp,-,3.087977,0,0,S0,Malicious,C&C,2746,1,8,0,2218,1,0.9,True,IoT-23 Labels,1545414188.772650
1545414195.940801,ChU1n02clh08WueVnf,192.168.1.195,51708,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2747,1,8,0,2219,1,0.9,True,IoT-23 Labels,1545414195.940801
1545414198.774434,C3bzMq25xNgYSAvaK3,192.168.1.195,51710,185.244.25.235,6667,tcp,-,3.086239,0,0,S0,Malicious,C&C,2748,1,8,0,2220,1,0.9,True,IoT-23 Labels,1545414198.774434
1545413906.913151,CPurNC4OViPic1f45g,192.168.1.195,51636,185.244.25.235,6667,tcp,irc,2.41763,75,234,S3,Malicious,C&C,2749,1,8,309,2221,1,0.9,True,IoT-23 Labels,1545413906.913151
1545414205.940597,C3B9UM12ThPXXi2qXf,192.168.1.195,51710,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2751,1,8,0,2222,1,0.9,True,IoT-23 Labels,1545414205.940597
1545414208.777729,Cn4eQq1ScIydItNCR9,192.168.1.195,51712,185.244.25.235,6667,tcp,-,3.082991,0,0,S0,Malicious,C&C,2752,1,8,0,2223,1,0.9,True,IoT-23 Labels,1545414208.777729
1545414215.940653,CXHWqo40MBqgfSJhJl,192.168.1.195,51712,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2753,1,8,0,2224,1,0.9,True,IoT-23 Labels,1545414215.940653
1545414218.779525,Cuja4MBdSiLdnX44d,192.168.1.195,51714,185.244.25.235,6667,tcp,-,3.081242,0,0,S0,Malicious,C&C,2754,1,8,0,2225,1,0.9,True,IoT-23 Labels,1545414218.779525
1545414225.940706,Cf0FaL2ZFWhgEtPija,192.168.1.195,51714,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2755,1,8,0,2226,1,0.9,True,IoT-23 Labels,1545414225.940706
1545413929.301875,CWS5JQ2DaNd0JooXp1,192.168.1.195,51642,185.244.25.235,6667,tcp,irc,4.128892,75,243,S3,Malicious,C&C,2757,1,8,318,2227,1,0.9,True,IoT-23 Labels,1545413929.301875
1545414228.781568,Ct7vfT2tUMdkU1WXie,192.168.1.195,51716,185.244.25.235,6667,tcp,-,3.159192,0,0,S0,Malicious,C&C,2758,1,8,0,2228,1,0.9,True,IoT-23 Labels,1545414228.781568
1545414242.175155,Cx2l2h4k9f7JZ0WFv4,192.168.1.195,51722,185.244.25.235,6667,tcp,-,3.125471,0,0,S0,Malicious,C&C,2759,1,8,0,2229,1,0.9,True,IoT-23 Labels,1545414242.175155
1545414249.380785,Cnuh851ExrH4zXoSmi,192.168.1.195,51722,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2760,1,8,0,2230,1,0.9,True,IoT-23 Labels,1545414249.380785
1545414252.179951,CXTzJnpQEGTRdip44,192.168.1.195,51724,185.244.25.235,6667,tcp,-,3.120718,0,0,S0,Malicious,C&C,2762,1,8,0,2231,1,0.9,True,IoT-23 Labels,1545414252.179951
1545414259.380567,Cua0Rg29cjvMGfnOoh,192.168.1.195,51724,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2763,1,8,0,2232,1,0.9,True,IoT-23 Labels,1545414259.380567
1545413963.396427,C339iyX81GOiFHuKi,192.168.1.195,51650,185.244.25.235,6667,tcp,irc,2.084318,75,243,S3,Malicious,C&C,2764,1,8,318,2233,1,0.9,True,IoT-23 Labels,1545413963.396427
1545414262.181731,CqGjcN13Yydcoz90S,192.168.1.195,51726,185.244.25.235,6667,tcp,-,3.118949,0,0,S0,Malicious,C&C,2765,1,8,0,2234,1,0.9,True,IoT-23 Labels,1545414262.181731
1545414269.380597,CPAoFhdG8WpHl5Gzd,192.168.1.195,51726,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2766,1,8,0,2235,1,0.9,True,IoT-23 Labels,1545414269.380597
1545414274.229573,CkqNUFDXq8jbXmMLf,192.168.1.195,51730,185.244.25.235,6667,tcp,-,3.150974,0,0,S0,Malicious,C&C,2767,1,8,0,2236,1,0.9,True,IoT-23 Labels,1545414274.229573
1545413985.444355,Cubp5E34cyaPeitw03,192.168.1.195,51656,185.244.25.235,6667,tcp,irc,1.076384,75,243,S3,Malicious,C&C,2768,1,8,318,2237,1,0.9,True,IoT-23 Labels,1545413985.444355
1545414281.460688,CzqFf32T4uUN0Otbje,192.168.1.195,51730,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2769,1,8,0,2238,1,0.9,True,IoT-23 Labels,1545414281.460688
1545414284.236860,CpLSHF3HcLuOK7iiN6,192.168.1.195,51732,185.244.25.235,6667,tcp,-,3.143695,0,0,S0,Malicious,C&C,2770,1,8,0,2239,1,0.9,True,IoT-23 Labels,1545414284.236860
1545413986.478512,CDPeaSziCBGG11lYb,192.168.1.195,51658,185.244.25.235,6667,tcp,irc,4.082174,75,243,S3,Malicious,C&C,2771,1,8,318,2240,1,0.9,True,IoT-23 Labels,1545413986.478512
1545413990.519207,COJmmA3zyZvUivrlOd,192.168.1.195,51660,185.244.25.235,6667,tcp,irc,4.121651,75,243,S3,Malicious,C&C,2772,1,8,318,2241,1,0.9,True,IoT-23 Labels,1545413990.519207
1545413994.595882,CD2niK3U5Yzwl1uVT9,192.168.1.195,51662,185.244.25.235,6667,tcp,irc,2.104804,75,243,S3,Malicious,C&C,2773,1,8,318,2242,1,0.9,True,IoT-23 Labels,1545413994.595882
1545414291.460734,CzhQ893R31RgeV6R4g,192.168.1.195,51732,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2774,1,8,0,2243,1,0.9,True,IoT-23 Labels,1545414291.460734
1545414294.238631,CfFmHE1qsnFKhwzwVg,192.168.1.195,51734,185.244.25.235,6667,tcp,-,3.141964,0,0,S0,Malicious,C&C,2775,1,8,0,2244,1,0.9,True,IoT-23 Labels,1545414294.238631
1545414301.460504,CguLK111MrzwpLt8Bd,192.168.1.195,51734,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2776,1,8,0,2245,1,0.9,True,IoT-23 Labels,1545414301.460504
1545414306.355952,CPABgw19X8mE8AGSM7,192.168.1.195,51740,185.244.25.235,6667,tcp,-,3.10449,0,0,S0,Malicious,C&C,2777,1,8,0,2246,1,0.9,True,IoT-23 Labels,1545414306.355952
1545414313.540596,CLobR6Qli6FFQ1rvi,192.168.1.195,51740,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2778,1,8,0,2247,1,0.9,True,IoT-23 Labels,1545414313.540596
1545414316.358001,CiyjxD44rP5R2WfMml,192.168.1.195,51742,185.244.25.235,6667,tcp,-,3.10246,0,0,S0,Malicious,C&C,2779,1,8,0,2248,1,0.9,True,IoT-23 Labels,1545414316.358001
1545414323.540630,CqG3Q1i0HxmngoyDb,192.168.1.195,51742,185.244.25.235,6667,tcp,-,0.0,0,0,S0,Malicious,C&C,2781,1,8,0,2249,1,0.9,True,IoT-23 Labels,1545414323.540630
